epoch,train_loss,val_macro_f1,val_roc_auc,val_threshold
1,0.4270393190099232,0.9087757054041129,0.9114889559828381,0.4700000000000001
2,0.3136309153998076,0.901939224310276,0.9125218496742413,0.29000000000000004
3,0.2906766798514039,0.901939224310276,0.9159118597383336,0.21000000000000002
4,0.30407249616153204,0.9050494127541978,0.9197123788336247,0.17000000000000004
5,0.30005826434092736,0.9175782628421636,0.9228441654748663,0.22000000000000003
6,0.27647647639708733,0.9175782628421636,0.9219966629588432,0.27
7,0.2746372527595776,0.9175782628421636,0.9270419513745431,0.42000000000000004
8,0.2829037339829687,0.9078502415458938,0.9222482652682875,0.11000000000000001
9,0.269176957100185,0.9144323671497585,0.9252674929816197,0.18000000000000005
10,0.2695504293512942,0.9141281512605042,0.9275252926532125,0.15000000000000002
11,0.25705704893638837,0.9172813647815925,0.9287634408602152,0.16000000000000003
12,0.2661523431984346,0.9141281512605042,0.9284654907569256,0.14
13,0.2559143142468894,0.9172813647815925,0.9275120504263998,0.060000000000000005
14,0.24260156279179587,0.9141281512605042,0.9277437893956249,0.060000000000000005
15,0.2594832255324321,0.9169755750774387,0.9286906086127443,0.09000000000000001
16,0.25578056831858054,0.9169755750774387,0.9296043222628317,0.1
17,0.25271836657132674,0.9141281512605042,0.927008845807511,0.08000000000000002
