epoch,train_loss,val_macro_f1,val_roc_auc,val_threshold
1,0.5819533304734663,0.9399759903961584,0.9720000000000001,0.5100000000000001
2,0.5412529598582875,0.9299929992999301,0.9748,0.5400000000000001
3,0.47792917219075287,0.94,0.974,0.5700000000000002
4,0.382879839702086,0.96,0.9756,0.6100000000000001
5,0.2916318747130307,0.9499949994999499,0.9703999999999999,0.6700000000000002
6,0.2160128422758796,0.96,0.9656,0.6200000000000001
7,0.17316552928902887,0.96,0.9672000000000001,0.6200000000000001
8,0.17441714148629794,0.96,0.9743999999999999,0.6600000000000001
9,0.1221474903551015,0.96999699969997,0.9727999999999999,0.7000000000000002
10,0.12175397981296886,0.96999699969997,0.9743999999999999,0.7200000000000002
11,0.10383462838151238,0.96999699969997,0.9772,0.7600000000000002
12,0.08457927338101646,0.96999699969997,0.9784,0.8200000000000002
13,0.09287949990142476,0.96999699969997,0.9772,0.7300000000000002
14,0.1037543158639561,0.96999699969997,0.9816,0.8500000000000002
15,0.13130590996958993,0.96999699969997,0.98,0.8600000000000002
16,0.055963075973770836,0.96999699969997,0.9788000000000001,0.8700000000000002
17,0.07022281194275076,0.96999699969997,0.9787999999999999,0.8500000000000002
18,0.07067866894331845,0.96999699969997,0.9776,0.6800000000000002
19,0.07409848272800446,0.96999699969997,0.9807999999999999,0.8600000000000002
20,0.06077679585326801,0.96999699969997,0.9776,0.8100000000000002
21,0.09122602438384836,0.96999699969997,0.9776,0.7300000000000002
