epoch,train_loss,val_macro_f1,val_roc_auc,val_threshold
1,0.6886032034050334,0.5366079703429101,0.51,0.52
2,0.6484361561861905,0.548440065681445,0.5152,0.52
3,0.5529240376570008,0.548440065681445,0.5304,0.52
4,0.4371030083434148,0.5601023017902813,0.5512,0.52
5,0.4674704237417741,0.5829518868884143,0.5756,0.52
6,0.45251015438274905,0.6052232007288187,0.6023999999999999,0.52
7,0.4358043839985674,0.6254681647940075,0.6284000000000001,0.52
8,0.4597069106318734,0.6363636363636364,0.6516,0.52
9,0.4039572863416238,0.6550324675324675,0.6708000000000001,0.52
10,0.41078679873184726,0.6659580929243851,0.6908000000000001,0.52
11,0.40318461270494893,0.6991389148251893,0.7104,0.5
12,0.3746748028153723,0.7159090909090908,0.7307999999999999,0.52
13,0.4298843809149482,0.7362012987012987,0.7508,0.52
14,0.40063740414651955,0.7469379491851402,0.7647999999999999,0.52
15,0.4063964086500081,0.767182913250329,0.7847999999999999,0.52
16,0.38605142587965185,0.7882851093860268,0.8004,0.52
17,0.35621685636314476,0.7987117552334944,0.8112,0.52
18,0.3768996135755019,0.7987117552334944,0.8228,0.52
19,0.3875860067253763,0.8090644156366193,0.8348,0.52
20,0.37542280893434177,0.8193496587715776,0.8416,0.52
21,0.3724658570506356,0.8295739348370927,0.852,0.52
22,0.3684801103716547,0.8295739348370927,0.8608,0.52
23,0.36366581645878876,0.8295739348370927,0.8672,0.52
24,0.3612326163459908,0.849624060150376,0.8735999999999999,0.52
25,0.3806312277235768,0.8594941790445605,0.8824,0.52
26,0.3652446788143028,0.8594941790445605,0.8896,0.52
27,0.32591981813311577,0.8693598633303186,0.8939999999999999,0.52
28,0.330620829354633,0.8693598633303186,0.8992,0.52
29,0.3536033427173441,0.8693598633303186,0.9044,0.52
30,0.34693247147581796,0.8693598633303186,0.9107999999999999,0.52
31,0.3717538192868233,0.8693598633303186,0.9168000000000001,0.5
32,0.354134472256357,0.8698828946051447,0.9216,0.54
33,0.3438681909306483,0.8799519807923168,0.9264,0.54
34,0.33428748087449506,0.8799519807923168,0.9308000000000001,0.54
35,0.329351374710148,0.8799519807923168,0.9352,0.54
36,0.35434666953303595,0.8899009108197378,0.9388,0.54
37,0.35985747386108746,0.8899009108197378,0.9448,0.54
38,0.35261002081361686,0.8899009108197378,0.9452,0.54
39,0.3838747099719264,0.8899889988998899,0.9488,0.56
40,0.3376160670410503,0.8998397435897436,0.9532,0.54
41,0.3539482175626538,0.8998397435897436,0.9548000000000001,0.54
42,0.3560864708640359,0.9099189270343309,0.9580000000000001,0.54
43,0.3256259547038512,0.9099189270343309,0.9608000000000001,0.54
44,0.37736842510375107,0.9099189270343309,0.9620000000000001,0.54
45,0.3471889499236237,0.9099189270343309,0.9640000000000001,0.54
46,0.3330893296409737,0.90999099909991,0.9656,0.56
47,0.35303587263280695,0.90999099909991,0.9664,0.56
48,0.3282107917422598,0.92,0.9684,0.56
49,0.3444508713754741,0.92,0.9703999999999999,0.56
50,0.35625002533197403,0.9299929992999301,0.9716,0.56
