epoch,train_loss,val_macro_f1,val_roc_auc,val_threshold
1,0.6363832354545593,0.6124031007751938,0.68,0.5100000000000001
2,0.5567962933670391,0.6998799519807923,0.7944,0.5700000000000002
3,0.49468024481426587,0.767182913250329,0.8184000000000001,0.7400000000000002
4,0.43902540748769586,0.7253585596582239,0.7888000000000001,0.8300000000000002
5,0.4609892585060813,0.76,0.8272,0.8600000000000002
6,0.41291885755278845,0.8696741854636592,0.9224,0.6900000000000002
7,0.37827473878860474,0.8999599839935974,0.9424,0.8100000000000002
8,0.3433132686398246,0.90999099909991,0.9544,0.7100000000000002
9,0.2839567038145932,0.8698828946051447,0.9391999999999999,0.8500000000000002
10,0.32403428988023236,0.8693598633303186,0.9272,0.8500000000000002
11,0.349547188390385,0.8899889988998899,0.9576,0.7600000000000002
12,0.28454371609471063,0.9299369432489241,0.9755999999999999,0.6200000000000001
13,0.25916454060511157,0.8899889988998899,0.9492,0.6100000000000001
14,0.247699803926728,0.9299929992999301,0.9616,0.7100000000000002
15,0.28222794559868897,0.8481627695110842,0.9048,0.7800000000000001
16,0.2594576667655598,0.8999599839935974,0.9456,0.6200000000000001
17,0.2533107792789286,0.92,0.9655999999999999,0.5800000000000002
18,0.22960810363292694,0.8899889988998899,0.9523999999999999,0.4600000000000001
19,0.24936517937616867,0.8996386993175431,0.9272,0.7900000000000001
20,0.22860518233342605,0.92,0.976,0.31000000000000005
21,0.21203813769600607,0.9299929992999301,0.97,0.5000000000000001
22,0.18717596070332962,0.8999599839935974,0.9436,0.6200000000000001
23,0.22021592340686105,0.8693598633303186,0.9276000000000001,0.7500000000000002
24,0.20148127322847192,0.90999099909991,0.9591999999999998,0.5000000000000001
25,0.20745272460308942,0.90999099909991,0.9667999999999999,0.22000000000000003
26,0.2635276588526639,0.9199679871948779,0.9564,0.5400000000000001
