epoch,train_loss,val_macro_f1,val_roc_auc,val_threshold
1,0.6607378172874451,0.6923442492761961,0.78515,0.49000000000000005
2,0.614588873386383,0.7549251827007497,0.8387249999999999,0.44000000000000006
3,0.5843096089363098,0.78997899789979,0.86525,0.4700000000000001
4,0.5470478212833405,0.8142150586226808,0.8781,0.5100000000000001
5,0.5209578716754913,0.809995249881247,0.883225,0.5900000000000002
6,0.5231514763832092,0.8174075625785554,0.889225,0.5900000000000002
7,0.5120594942569733,0.81998199819982,0.888975,0.5000000000000001
8,0.517519383430481,0.827473042662916,0.8945,0.5400000000000001
9,0.5064363038539886,0.8149259703881553,0.895575,0.5100000000000001
10,0.515122412443161,0.8149814981498149,0.8957,0.49000000000000005
11,0.5001970219612122,0.8023505275864873,0.884125,0.36000000000000004
12,0.4864383018016815,0.8174714799187373,0.895575,0.49000000000000005
13,0.48053301572799684,0.8174075625785554,0.89555,0.5000000000000001
14,0.47519299149513244,0.8193496587715776,0.8952249999999999,0.5800000000000002
15,0.4916264355182648,0.817498859367871,0.899825,0.5600000000000002
16,0.4660456395149231,0.8274126276427441,0.90185,0.5500000000000002
17,0.4769300651550293,0.8249606161386311,0.902825,0.5800000000000002
18,0.4505210363864899,0.8274126276427441,0.9054,0.5900000000000002
19,0.46927873730659486,0.8274126276427441,0.9043,0.5400000000000001
20,0.4518468415737152,0.8281048560378169,0.9009499999999999,0.31000000000000005
21,0.4617116904258728,0.8256684289314612,0.9019499999999999,0.32000000000000006
22,0.45261558413505554,0.8287628113117272,0.9052,0.44000000000000006
23,0.45236194372177124,0.8336525859461639,0.90565,0.4000000000000001
24,0.4542052447795868,0.8286117552172598,0.9022,0.39000000000000007
25,0.46421204090118406,0.8312076838293182,0.904325,0.38000000000000006
26,0.46653578519821165,0.8289049919484701,0.901675,0.4100000000000001
27,0.4479739308357239,0.8314878740434737,0.9035249999999999,0.43000000000000005
28,0.4550338518619537,0.8235709244883557,0.90265,0.4000000000000001
29,0.45598825216293337,0.8282828282828283,0.904425,0.36000000000000004
30,0.4491265523433685,0.8324151601748385,0.904475,0.6000000000000002
31,0.45495081901550294,0.8323732322568942,0.906775,0.5700000000000002
32,0.45317900538444517,0.8282828282828283,0.9050499999999999,0.34
33,0.4533740842342377,0.8333333333333333,0.90685,0.4000000000000001
34,0.44706794261932375,0.8323732322568942,0.9069,0.5700000000000002
35,0.4529759109020233,0.8333333333333333,0.9065249999999999,0.36000000000000004
