epoch,train_loss,val_macro_f1,val_roc_auc,val_threshold
1,0.6976926285304771,0.5695831778346867,0.5732941937869822,0.56
2,0.6689949265576356,0.5711133593486535,0.5773776503944774,0.56
3,0.625139178128432,0.5785083213478529,0.585893840401052,0.56
4,0.5688742467307097,0.5863552534853429,0.5943946211374096,0.54
5,0.5765946151207615,0.5927719696716658,0.6043644189677844,0.54
6,0.5373943492967561,0.6032217041119119,0.6145679240631163,0.52
7,0.539376030201154,0.6103853469667564,0.6262507190992768,0.52
8,0.5155436872251776,0.609001209001209,0.6395797378369493,0.5
9,0.5306949183246158,0.6196370041868238,0.65466027695595,0.5
10,0.5163241609042843,0.6253141315311875,0.670344345825115,0.5
11,0.5119348552250704,0.6402222800073194,0.6863366000986194,0.5
12,0.5100551530817486,0.6520684516162187,0.7023185815253123,0.5
13,0.4818110392484444,0.6614375218686508,0.7198093873274163,0.5
14,0.47330095327847843,0.6702002903657873,0.7376083785338594,0.5
15,0.4810528892357618,0.6832721350025539,0.7558195677186061,0.48000000000000004
16,0.47430587081324976,0.6993197278911565,0.7742952827087443,0.48000000000000004
17,0.48380037372475426,0.7111350188273265,0.7903954018737673,0.48000000000000004
18,0.4604562746471917,0.7232292001701546,0.8056942389875082,0.48000000000000004
19,0.45514533619414893,0.7384569494872613,0.8192775106837606,0.46
20,0.44336204087694747,0.7484297143828695,0.8324858234714004,0.46
21,0.45130537494721,0.7611437232662394,0.8438861152202498,0.44
22,0.4579878377894692,0.7700307224100238,0.8532626561472715,0.44
23,0.44416310717135865,0.7787893422661556,0.8617454594017095,0.44
24,0.4429638022618578,0.7849382716049382,0.8690648627547666,0.42000000000000004
25,0.42956107593332693,0.795591051070764,0.8751977523011178,0.42000000000000004
26,0.4404401375067155,0.8012636769918324,0.8805935650887573,0.42000000000000004
27,0.4340248170080564,0.8111544318631823,0.8848439554569364,0.4
28,0.4403391616135244,0.8137792642140469,0.888603817389875,0.4
29,0.4212747129383466,0.8155341053686875,0.8916856714332675,0.4
30,0.42547441609450526,0.8214177978883861,0.8940664036817885,0.38
31,0.42093502981773273,0.8220783724424922,0.8961119843030901,0.42000000000000004
32,0.4393519229742865,0.8276923867288717,0.8981370192307693,0.42000000000000004
33,0.42417168696195084,0.8276923867288717,0.8997190376397108,0.42000000000000004
34,0.417903702533403,0.828518594616807,0.9010750534188035,0.4
35,0.4183058002531923,0.828518594616807,0.9022782606015779,0.4
36,0.42984027302028327,0.8293241835042399,0.9032914201183432,0.4
37,0.4250249733395924,0.8333316211746093,0.903858994904668,0.4
38,0.418360898579588,0.8325310835668814,0.9043366822813939,0.4
39,0.41730787022816423,0.8341319529829936,0.9049016888560157,0.4
40,0.4219780188325225,0.8336834528761414,0.9051610782380014,0.48000000000000004
41,0.4199225687921442,0.8349342017402381,0.9052792159763313,0.4
42,0.41013134177157423,0.834087638072448,0.9053870808678502,0.38
43,0.41179735998049477,0.8349342017402381,0.9054615590072321,0.4
44,0.4234898296116993,0.8357345428092449,0.9054589907955293,0.4
45,0.42210373390984063,0.8365346832166054,0.905448717948718,0.4
46,0.4089621352340212,0.8364964703706368,0.9052458292241945,0.38
47,0.41463140008465343,0.8364964703706368,0.9051097140039447,0.38
48,0.42359739157143017,0.8372744445779023,0.9048888477975018,0.46
49,0.4120145822005556,0.8373371326354961,0.9046371630506247,0.42000000000000004
50,0.417500900758418,0.8373220919070078,0.9043572279750164,0.44
