epoch,train_loss,val_macro_f1,val_roc_auc,val_threshold
1,0.62722895860672,0.9049405878674172,0.9571500000000001,0.44000000000000006
2,0.46177631735801694,0.9098896147781032,0.96765,0.39000000000000007
3,0.327662398815155,0.9174994843717773,0.9651500000000001,0.45000000000000007
4,0.2835397416353226,0.9124950778481289,0.9647249999999999,0.44000000000000006
5,0.24741967618465424,0.9099977499437486,0.9640499999999999,0.4800000000000001
6,0.22399084627628327,0.9124863259884357,0.9637249999999999,0.4600000000000001
7,0.20527268409729005,0.9099977499437486,0.963125,0.15000000000000002
8,0.2003275215625763,0.90999099909991,0.96345,0.30000000000000004
9,0.18475786924362184,0.90999099909991,0.963975,0.30000000000000004
10,0.192798370718956,0.9099797454427245,0.9637,0.17000000000000004
11,0.18863269299268723,0.90999099909991,0.9614750000000001,0.18000000000000005
12,0.1856556338071823,0.912499453121582,0.96305,0.15000000000000002
13,0.17232795655727387,0.9149659863945578,0.9641249999999999,0.12000000000000001
14,0.17757756531238555,0.91,0.963175,0.14
15,0.18181072533130646,0.91,0.9629,0.14
16,0.17003164529800416,0.9124863259884357,0.9633,0.1
17,0.16820082753896715,0.91,0.9631749999999999,0.13
18,0.1814600533246994,0.90999099909991,0.96345,0.1
19,0.17327637642621993,0.90999099909991,0.963325,0.19
20,0.17703889131546022,0.90999099909991,0.9634499999999999,0.18000000000000005
21,0.17550289750099182,0.90999099909991,0.963225,0.23000000000000004
22,0.17662760198116303,0.90999099909991,0.963175,0.25000000000000006
23,0.16418723106384278,0.91,0.9631249999999999,0.13
24,0.17497159242630006,0.91,0.963,0.13
25,0.17729711323976516,0.90999099909991,0.96295,0.24000000000000005
