epoch,train_loss,val_macro_f1,val_roc_auc,val_threshold
1,0.6619320154190064,0.7071907201982094,0.7938,0.5000000000000001
2,0.6167246460914612,0.754391517645197,0.83925,0.45000000000000007
3,0.5867524242401123,0.7799119647859143,0.8624999999999999,0.4700000000000001
4,0.5486137402057648,0.8094235061059706,0.87685,0.5300000000000001
5,0.522211776971817,0.8123580958099563,0.882525,0.5600000000000002
6,0.5239982199668884,0.8274471556914305,0.8902,0.6000000000000002
7,0.513519252538681,0.8224900150633473,0.8896999999999999,0.5000000000000001
8,0.5191214048862457,0.8424753867791843,0.895275,0.5600000000000002
9,0.5073423707485198,0.8197115384615384,0.896725,0.49000000000000005
10,0.5141707694530487,0.8174897337975261,0.8976999999999999,0.49000000000000005
11,0.5013532102108001,0.8023505275864873,0.8839,0.36000000000000004
12,0.48738461613655093,0.8199954998874972,0.896425,0.4800000000000001
13,0.4819671428203583,0.8174075625785554,0.89705,0.49000000000000005
14,0.47481142401695253,0.8216875639633079,0.896925,0.5800000000000002
15,0.49152266144752504,0.8292787025181392,0.9014249999999999,0.45000000000000007
16,0.46653890967369077,0.8249299719887955,0.9037499999999998,0.5500000000000002
17,0.47601478815078735,0.8230491165095175,0.9034749999999999,0.39000000000000007
18,0.4505080246925354,0.8273176042194568,0.9056749999999999,0.6100000000000001
19,0.4694358432292938,0.8287628113117272,0.9056000000000001,0.36000000000000004
20,0.4522192287445068,0.8282828282828283,0.9020250000000001,0.33
