epoch,train_loss,val_macro_f1,val_roc_auc,val_threshold
1,0.6781371753466757,0.5574013157894737,0.5637764012163051,0.32000000000000006
2,0.6619366940699125,0.6017196043240536,0.6416034886587771,0.44000000000000006
3,0.645999655911797,0.6209913996513632,0.6492490548980933,0.5000000000000001
4,0.6463951939030698,0.6170940170940171,0.6503790680473372,0.4600000000000001
5,0.628240135155226,0.6310682107373752,0.6529549843852729,0.5000000000000001
6,0.6219014321502886,0.633378866136772,0.6595758341551611,0.6100000000000001
7,0.6300441795273831,0.6036981509245378,0.6487816403681789,0.42000000000000004
8,0.6199283584168083,0.6068377834013324,0.6458102194280079,0.35000000000000003
9,0.6050457719125246,0.6160318175015528,0.6449575731426693,0.4800000000000001
10,0.6072529240658409,0.6281096188822327,0.6609035996055227,0.5800000000000002
11,0.5944354738059797,0.6024520429806773,0.647266395463511,0.36000000000000004
12,0.5769891331070348,0.5884981774919127,0.6285980645956608,0.4600000000000001
13,0.5779933945128792,0.6225959115327546,0.6603154791255753,0.4800000000000001
14,0.5609728521422336,0.6259800525272707,0.6639084072978303,0.5400000000000001
15,0.5518334249132558,0.620660741237632,0.6644220496383959,0.49000000000000005
16,0.5500246623629018,0.625827641634799,0.661938588921762,0.4700000000000001
17,0.5384688283267774,0.613655502509851,0.6581556130834977,0.45000000000000007
18,0.5283884272763604,0.6125631519692079,0.6526750493096647,0.4600000000000001
