epoch,train_loss,val_macro_f1,val_roc_auc,val_threshold
1,0.5762593056026258,0.8381206543599596,0.8939431295200525,0.33
2,0.4018886818697578,0.8381393628714956,0.8801903558514136,0.27
3,0.312461756169796,0.8421181403980824,0.8806397928994083,0.2
4,0.2806401460578567,0.8421246289200586,0.8794096194937541,0.11000000000000001
5,0.26006238868362025,0.8405423122879987,0.8822988576594346,0.27
6,0.25937993079423904,0.8389422042846788,0.8782616288625904,0.12000000000000001
7,0.23501064000945343,0.8397024219319968,0.8827508629191322,0.07
8,0.23315618579324923,0.8388966920413625,0.8816670775805391,0.1
9,0.23911890897311663,0.8405365786944202,0.8847874547994741,0.1
10,0.2458514131997761,0.8412662521198417,0.888724523339908,0.09000000000000001
11,0.23557165618005552,0.8405079045405592,0.8893434623602894,0.17000000000000004
12,0.22444309294223785,0.8420499787028048,0.8886808637409599,0.08000000000000002
13,0.2428890098082392,0.8428453947368422,0.888901729947403,0.1
14,0.22857148651229708,0.8404808594630668,0.8868625698553584,0.07
15,0.22878887700407127,0.8413053977126769,0.8876433062130178,0.1
16,0.23378835932204597,0.8444358202664186,0.8899315828402368,0.07
17,0.23221804044748606,0.8428453947368422,0.890773956278764,0.09000000000000001
18,0.2252117677738792,0.8397102454436867,0.8896555000821827,0.07
19,0.2179923426163824,0.8389124173604801,0.8878282174556213,0.060000000000000005
20,0.21685571870521494,0.8389413770188668,0.8886102379191321,0.24000000000000005
21,0.2318940621457602,0.841277263769665,0.8896465113412229,0.05
22,0.21098405946242182,0.8412544230902657,0.8916959442800789,0.060000000000000005
23,0.22008452995827324,0.8436270103239843,0.891516169460881,0.05
24,0.21469894482901222,0.8420621547502574,0.8906352728468112,0.05
25,0.21846526272987066,0.842073517367635,0.8912285297501643,0.07
26,0.21635684684703224,0.8428579137661216,0.8923020422419461,0.060000000000000005
27,0.21951898618748314,0.8420621547502574,0.8918757190992768,0.05
28,0.2134036310017109,0.8412544230902657,0.8913107125246549,0.05
