epoch,train_loss,val_macro_f1,val_roc_auc,val_threshold
42,0.4584927572047009,0.8924186415977082,0.9635250000000001,0.38
43,0.45394179400275736,0.8924186415977082,0.96405,0.38
44,0.4676400087043351,0.8899312070043777,0.964525,0.38
45,0.44757504381385504,0.892445550559971,0.96485,0.38
46,0.47820332339581323,0.8949579831932774,0.965425,0.38
47,0.4331650582014346,0.8973916198985178,0.9660750000000001,0.36000000000000004
48,0.4162958682167764,0.8973916198985178,0.9665250000000001,0.36000000000000004
49,0.422029044259997,0.8974224257094428,0.967025,0.36000000000000004
50,0.4244229526204221,0.8996965821610372,0.9676250000000001,0.34
51,0.4464077809277703,0.8974480830920654,0.9678500000000001,0.36000000000000004
52,0.4188777148431423,0.8999899989999001,0.96805,0.4
53,0.43550072493506414,0.904990499049905,0.9686250000000001,0.4
54,0.4215322700785656,0.904990499049905,0.9689500000000001,0.4
55,0.4169491437428138,0.9049786201895427,0.9692749999999999,0.4
56,0.43630440723077923,0.902484763244257,0.969625,0.4
57,0.4252002217313823,0.904990499049905,0.9699749999999999,0.4
58,0.4189911042066181,0.9074855446163463,0.969875,0.4
59,0.40476710305494423,0.9074855446163463,0.9702999999999999,0.4
60,0.4097273286943342,0.9074855446163463,0.97065,0.4
61,0.40822063722446855,0.9074994218713867,0.970925,0.38
