experiment,bucket,n,macro_f1,roc_auc
E_full_lw,"(-0.001, 0.249]",100,0.9025341130604287,0.9714100064977258
E_full_lw,"(0.249, 0.566]",100,0.8899889988998899,0.9607843137254902
E_full_lw,"(0.566, 0.789]",100,0.9373040752351097,0.9690512430238457
E_full_lw,"(0.789, 1.0]",100,0.8726655348047538,0.927242662257131
