epoch,train_loss,val_macro_f1,val_roc_auc,val_threshold
1,0.6564174032211304,0.6897207486738064,0.7572,0.4700000000000001
2,0.5715519189834595,0.7898108297467721,0.8448,0.45000000000000007
3,0.5136538636684418,0.8299829982998299,0.9081999999999999,0.6300000000000001
4,0.47313342571258543,0.8649966249156229,0.9198999999999999,0.5500000000000002
5,0.45135791778564455,0.8445297023496076,0.9208,0.6200000000000001
6,0.42831981778144834,0.8398558702832549,0.9272,0.4100000000000001
7,0.429327495098114,0.84998499849985,0.9368,0.5900000000000002
8,0.4057105815410614,0.859873886497848,0.9379000000000001,0.5300000000000001
9,0.38144251704216003,0.8548221571424997,0.9407,0.7000000000000002
10,0.39260209918022154,0.8543847756772364,0.9415,0.7800000000000001
11,0.37164836168289184,0.8549093183239524,0.9413,0.6200000000000001
12,0.3759389340877533,0.8699869986998701,0.9460999999999999,0.6300000000000001
13,0.3564405125379562,0.8649155722326454,0.9444,0.42000000000000004
14,0.3516243886947632,0.8649966249156229,0.948,0.7300000000000002
15,0.3402098751068115,0.8749968749218731,0.9456,0.5800000000000002
16,0.33907066822052,0.8749968749218731,0.9498,0.5700000000000002
17,0.34930587649345396,0.8849971249281232,0.9492,0.5800000000000002
18,0.33408972203731535,0.88,0.9510000000000001,0.6400000000000001
19,0.3295596325397491,0.8799519807923168,0.9526,0.5500000000000002
20,0.3133411157131195,0.8798076923076923,0.9517,0.5500000000000002
21,0.33020876288414003,0.8849741191768148,0.9543,0.6700000000000002
22,0.3248560810089111,0.889823717948718,0.9546000000000001,0.7700000000000002
23,0.3217079210281372,0.8947869435607105,0.9595,0.8100000000000002
24,0.3347258651256561,0.8949343339587242,0.9581,0.6500000000000001
25,0.31765332460403445,0.8849971249281232,0.9573,0.8000000000000002
26,0.3394733935594559,0.8899889988998899,0.958,0.5000000000000001
27,0.31451904714107515,0.8999599839935974,0.9601000000000001,0.6800000000000002
28,0.32085842967033384,0.90999099909991,0.9623000000000002,0.7600000000000002
29,0.30623114109039307,0.9049786201895427,0.9605,0.8400000000000002
30,0.29383565843105314,0.9049786201895427,0.9622,0.5400000000000001
31,0.3048524230718613,0.8999599839935974,0.9610000000000001,0.8400000000000002
32,0.3030294460058212,0.8999899989999001,0.9618,0.6600000000000001
33,0.28622004091739656,0.9049976249406235,0.9616,0.6900000000000002
34,0.30714005053043364,0.9149978749468737,0.9630000000000001,0.7300000000000002
35,0.3041448503732681,0.9099639855942376,0.9649000000000001,0.6300000000000001
36,0.27231557309627535,0.90999099909991,0.9657,0.6200000000000001
37,0.2637903094291687,0.9049976249406235,0.9668,0.7500000000000002
38,0.2826113015413284,0.9049976249406235,0.9676,0.6500000000000001
39,0.27303837597370145,0.9149978749468737,0.9677,0.5000000000000001
40,0.2772719925642014,0.9149978749468737,0.968,0.6400000000000001
41,0.2721145236492157,0.90999099909991,0.9678,0.6200000000000001
42,0.28349849820137024,0.91,0.969,0.6600000000000001
43,0.29809401571750643,0.9149978749468737,0.9677,0.6400000000000001
44,0.27464312970638277,0.9149978749468737,0.9670000000000001,0.6400000000000001
45,0.2869391191005707,0.9149978749468737,0.9672,0.7000000000000002
46,0.2614470428228378,0.9149978749468737,0.9662000000000001,0.6400000000000001
