epoch,train_loss,val_macro_f1,val_roc_auc,val_threshold
1,0.659507086277008,0.7489689797382104,0.8173999999999999,0.62
2,0.5751553809642792,0.7536140791954746,0.8261000000000001,0.6
3,0.49870114028453827,0.7729508817074093,0.8395,0.6
4,0.45833398461341857,0.7773053952829234,0.8556,0.6
5,0.4428235512971878,0.7965618960431289,0.8716,0.6
6,0.437678694576025,0.8046043237556051,0.8842,0.5800000000000001
7,0.439526139497757,0.8242574878863197,0.899,0.5800000000000001
8,0.4085824812948704,0.8291628982011858,0.9101,0.5800000000000001
9,0.40616465285420417,0.8448098921178444,0.9196,0.56
10,0.41380271285772324,0.8497596153846154,0.9277,0.56
11,0.41984349608421323,0.8588567395906845,0.9371999999999999,0.5800000000000001
12,0.39771531492471696,0.8749718686704508,0.9444,0.54
13,0.401574150621891,0.8749718686704508,0.9509000000000001,0.54
14,0.40384031340479853,0.8799519807923168,0.9572,0.54
15,0.4016139042377472,0.8849741191768148,0.9631,0.54
16,0.4133291167020798,0.8949343339587242,0.968,0.54
17,0.38081029400229455,0.8999099189270343,0.9722,0.54
18,0.39140184357762337,0.9145191703331239,0.9758,0.56
19,0.3923666512966156,0.9194847020933977,0.9790999999999999,0.56
20,0.38104741767048833,0.9347242097863473,0.9822,0.56
21,0.3885590386390686,0.9347242097863473,0.9842,0.56
22,0.3991377031803131,0.9347242097863473,0.9862,0.56
23,0.3837882575392723,0.9348027784046742,0.9883,0.54
24,0.386926751434803,0.9449876222149984,0.9903000000000001,0.48000000000000004
25,0.3919578829407692,0.9549988749718743,0.9917,0.48000000000000004
26,0.39386638060212137,0.9549988749718743,0.9925,0.48000000000000004
27,0.3824151542782783,0.9549988749718743,0.9942,0.46
28,0.3855127888917923,0.9649921232277263,0.9945999999999999,0.44
29,0.39703635960817335,0.9649921232277263,0.9957,0.44
30,0.38372441187500955,0.9649921232277263,0.9964999999999999,0.44
31,0.39016171112656595,0.9699879951980792,0.9971,0.42000000000000004
32,0.3716713786125183,0.9699879951980792,0.9976999999999999,0.42000000000000004
33,0.3796358902752399,0.9749843652282677,0.9981,0.52
34,0.37924869269132616,0.9749943737340903,0.9983,0.5
35,0.3812657463550568,0.9749943737340903,0.9983,0.42000000000000004
36,0.384400786459446,0.9749943737340903,0.9984,0.42000000000000004
37,0.38436476558446886,0.9799979997999799,0.9985999999999999,0.48000000000000004
38,0.37002288609743117,0.9799979997999799,0.9986999999999999,0.48000000000000004
39,0.3891125373542309,0.9799979997999799,0.9989,0.42000000000000004
40,0.36879708915948867,0.98,0.9989,0.46
41,0.38688970401883127,0.9849996249906248,0.999,0.48000000000000004
42,0.3684832240641117,0.9849996249906248,0.9991,0.46
43,0.36280819728970526,0.9849996249906248,0.9992,0.44
44,0.3685368923842907,0.9849996249906248,0.9993,0.44
45,0.3766069094836712,0.9849996249906248,0.9993,0.44
46,0.3810349574685097,0.99,0.9993,0.44
47,0.37091870784759523,0.99,0.9993,0.44
48,0.39020208358764646,0.9849996249906248,0.9993,0.42000000000000004
49,0.3852357806265354,0.99,0.9993,0.42000000000000004
50,0.3745201614499092,0.99,0.9994,0.42000000000000004
