epoch,train_loss,val_macro_f1,val_roc_auc,val_threshold
1,0.6300750637054443,0.33886494073871043,0.39885,0.23000000000000004
2,0.5603261005878448,0.5374363495805621,0.504425,0.14
3,0.5354176104068756,0.6833422712530963,0.7501000000000001,0.4800000000000001
4,0.5320839309692382,0.7423051182456732,0.7757999999999999,0.4700000000000001
5,0.5284010136127472,0.6901587301587302,0.7312000000000001,0.4600000000000001
6,0.5202509605884552,0.6898052310117861,0.761475,0.4600000000000001
7,0.5136419653892517,0.6800593809788904,0.728,0.45000000000000007
8,0.498565354347229,0.7746394230769231,0.8143750000000001,0.5800000000000002
9,0.49156782031059265,0.7399739973997399,0.795,0.43000000000000005
10,0.48555988669395445,0.7508039091063552,0.8091499999999999,0.6700000000000002
11,0.4798653471469879,0.7712978845054317,0.8354,0.6000000000000002
12,0.4516391623020172,0.735,0.7890250000000001,0.4000000000000001
13,0.45614685654640197,0.7630809557415061,0.8199250000000001,0.38000000000000006
14,0.4393818211555481,0.752052144185435,0.812925,0.44000000000000006
15,0.4321795225143433,0.745,0.78895,0.5000000000000001
16,0.42441783905029296,0.7638428298663451,0.8308749999999999,0.5500000000000002
17,0.4189572894573212,0.7717126623376623,0.8186749999999999,0.38000000000000006
18,0.4131684613227844,0.7705018359853122,0.821925,0.39000000000000007
19,0.40051738619804383,0.7636579647901194,0.8135,0.35000000000000003
20,0.3989791715145111,0.7698209718670077,0.8297499999999999,0.4800000000000001
